ticker,code,name,market,sector,primary_source,sources,is_topix500,is_jpx_prime150,is_growth250,is_jpx_startup100,source_detail,source_url
9069.T,9069,センコーグループホールディングス,Prime/TOPIX,陸運業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
9072.T,9072,ニッコンホールディングス,Prime/TOPIX,陸運業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
9076.T,9076,セイノーホールディングス,Prime/TOPIX,陸運業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
9101.T,9101,日本郵船,Prime/TOPIX,海運業,topix500,topix500,1,0,0,0,topix500:TOPIX Large70,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
9104.T,9104,商船三井,Prime/TOPIX,海運業,topix500,topix500,1,0,0,0,topix500:TOPIX Large70,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
9107.T,9107,川崎汽船,Prime/TOPIX,海運業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
9142.T,9142,九州旅客鉄道,Prime/TOPIX,陸運業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
9143.T,9143,ＳＧホールディングス,Prime/TOPIX,陸運業,topix500,topix500|jpx_prime150,1,1,0,0,topix500:TOPIX Mid400|jpx_prime150:constituent,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv|https://www.jpx.co.jp/automation/markets/indices/jpx-prime150/files/jpxprime150weight_j.csv
9147.T,9147,ＮＩＰＰＯＮ ＥＸＰＲＥＳＳホールディングス,Prime/TOPIX,陸運業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
9158.T,9158,CUC Inc.,Growth,,growth250,growth250|jpx_startup100,0,0,1,1,growth250:constituent|jpx_startup100:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf|https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_42_SU100.pdf
9162.T,9162,"Bleach,Inc.",Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
9163.T,9163,Nareru Group Inc.,Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
9166.T,9166,GENDA Inc.,Growth,,growth250,growth250|jpx_startup100,0,0,1,1,growth250:constituent|jpx_startup100:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf|https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_42_SU100.pdf
9168.T,9168,"Rise Consulting Group,Inc.",Growth,,growth250,growth250|jpx_startup100,0,0,1,1,growth250:constituent|jpx_startup100:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf|https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_42_SU100.pdf
9201.T,9201,日本航空,Prime/TOPIX,空運業,topix500,topix500|jpx_prime150,1,1,0,0,topix500:TOPIX Mid400|jpx_prime150:constituent,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv|https://www.jpx.co.jp/automation/markets/indices/jpx-prime150/files/jpxprime150weight_j.csv
9202.T,9202,ＡＮＡホールディングス,Prime/TOPIX,空運業,topix500,topix500|jpx_prime150,1,1,0,0,topix500:TOPIX Large70|jpx_prime150:constituent,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv|https://www.jpx.co.jp/automation/markets/indices/jpx-prime150/files/jpxprime150weight_j.csv
9204.T,9204,Skymark Airlines Inc.,Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
9211.T,9211,f-code Inc.,Growth,,growth250,growth250|jpx_startup100,0,0,1,1,growth250:constituent|jpx_startup100:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf|https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_42_SU100.pdf
9218.T,9218,"Mental Health Technologies Co.,Ltd.",Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
9223.T,9223,"ASNOVA Co.,Ltd.",Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
9227.T,9227,"Microwave Chemical Co.,Ltd.",Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
9235.T,9235,"Ureru Net Advertising Group Co.,Ltd.",Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
9245.T,9245,Livero Inc.,Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
9251.T,9251,"AB&Company Co.,Ltd.",Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
9252.T,9252,"Last One Mile Co.,Ltd.",Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
9270.T,9270,Valuence Holdings Inc.,Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
9272.T,9272,"Boutiques,Inc.",Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
9279.T,9279,GIFT HOLDINGS INC.,Growth/Prime/Standard,,jpx_startup100,jpx_startup100,0,0,0,1,jpx_startup100:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_42_SU100.pdf
9301.T,9301,三菱倉庫,Prime/TOPIX,倉庫・運輸関連業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
9302.T,9302,三井倉庫ホールディングス,Prime/TOPIX,倉庫・運輸関連業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
9337.T,9337,toridori Inc.,Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
9338.T,9338,INFORICH INC.,Growth,,growth250,growth250|jpx_startup100,0,0,1,1,growth250:constituent|jpx_startup100:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf|https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_42_SU100.pdf
9343.T,9343,ibis inc.,Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
9348.T,9348,"ispace,inc.",Growth,,growth250,growth250|jpx_startup100,0,0,1,1,growth250:constituent|jpx_startup100:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf|https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_42_SU100.pdf
9364.T,9364,上組,Prime/TOPIX,倉庫・運輸関連業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
9401.T,9401,ＴＢＳホールディングス,Prime/TOPIX,情報・通信業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
9404.T,9404,日本テレビホールディングス,Prime/TOPIX,情報・通信業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
9418.T,9418,Ｕ－ＮＥＸＴ ＨＯＬＤＩＮＧＳ,Prime,情報・通信業,jpx_prime150,jpx_prime150,0,1,0,0,jpx_prime150:constituent,https://www.jpx.co.jp/automation/markets/indices/jpx-prime150/files/jpxprime150weight_j.csv
9432.T,9432,ＮＴＴ,Prime/TOPIX,情報・通信業,topix500,topix500|jpx_prime150,1,1,0,0,topix500:TOPIX Core30|jpx_prime150:constituent,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv|https://www.jpx.co.jp/automation/markets/indices/jpx-prime150/files/jpxprime150weight_j.csv
9433.T,9433,ＫＤＤＩ,Prime/TOPIX,情報・通信業,topix500,topix500|jpx_prime150,1,1,0,0,topix500:TOPIX Core30|jpx_prime150:constituent,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv|https://www.jpx.co.jp/automation/markets/indices/jpx-prime150/files/jpxprime150weight_j.csv
9434.T,9434,ソフトバンク,Prime/TOPIX,情報・通信業,topix500,topix500|jpx_prime150,1,1,0,0,topix500:TOPIX Core30|jpx_prime150:constituent,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv|https://www.jpx.co.jp/automation/markets/indices/jpx-prime150/files/jpxprime150weight_j.csv
9435.T,9435,光通信,Prime/TOPIX,情報・通信業,topix500,topix500|jpx_prime150,1,1,0,0,topix500:TOPIX Mid400|jpx_prime150:constituent,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv|https://www.jpx.co.jp/automation/markets/indices/jpx-prime150/files/jpxprime150weight_j.csv
9449.T,9449,ＧＭＯインターネットグループ,Prime/TOPIX,情報・通信業,topix500,topix500|jpx_prime150,1,1,0,0,topix500:TOPIX Mid400|jpx_prime150:constituent,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv|https://www.jpx.co.jp/automation/markets/indices/jpx-prime150/files/jpxprime150weight_j.csv
9467.T,9467,"AlphaPolis Co.,Ltd.",Growth,,growth250,growth250|jpx_startup100,0,0,1,1,growth250:constituent|jpx_startup100:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf|https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_42_SU100.pdf
9468.T,9468,ＫＡＤＯＫＡＷＡ,Prime/TOPIX,情報・通信業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
9501.T,9501,東京電力ホールディングス,Prime/TOPIX,電気・ガス業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
9502.T,9502,中部電力,Prime/TOPIX,電気・ガス業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
9503.T,9503,関西電力,Prime/TOPIX,電気・ガス業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
9504.T,9504,中国電力,Prime/TOPIX,電気・ガス業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
9505.T,9505,北陸電力,Prime/TOPIX,電気・ガス業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
9506.T,9506,東北電力,Prime/TOPIX,電気・ガス業,topix500,topix500|jpx_prime150,1,1,0,0,topix500:TOPIX Mid400|jpx_prime150:constituent,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv|https://www.jpx.co.jp/automation/markets/indices/jpx-prime150/files/jpxprime150weight_j.csv
9507.T,9507,四国電力,Prime/TOPIX,電気・ガス業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
9508.T,9508,九州電力,Prime/TOPIX,電気・ガス業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
9509.T,9509,北海道電力,Prime/TOPIX,電気・ガス業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
9513.T,9513,電源開発,Prime/TOPIX,電気・ガス業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
9519.T,9519,"RENOVA,Inc. Electric Power",Growth/Prime/Standard,,jpx_startup100,jpx_startup100,0,0,0,1,jpx_startup100:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_42_SU100.pdf
9531.T,9531,東京瓦斯,Prime/TOPIX,電気・ガス業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
9532.T,9532,大阪瓦斯,Prime/TOPIX,電気・ガス業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
9533.T,9533,東邦瓦斯,Prime/TOPIX,電気・ガス業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
9552.T,9552,Services,Growth/Prime/Standard,,jpx_startup100,jpx_startup100,0,0,0,1,jpx_startup100:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_42_SU100.pdf
9553.T,9553,"MicroAd,Inc.",Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
9554.T,9554,"AViC Co.,Ltd.",Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
9556.T,9556,INTLOOP Inc.,Growth,,growth250,growth250|jpx_startup100,0,0,1,1,growth250:constituent|jpx_startup100:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf|https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_42_SU100.pdf
9558.T,9558,"Japaniace Co.,Ltd.",Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
9560.T,9560,PROGRIT Inc.,Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
9561.T,9561,GLAD CUBE Inc.,Growth,,growth250,growth250,0,0,1,0,growth250:constituent,https://www.jpx.co.jp/english/markets/indices/line-up/files/e_mei2_31_mothers.pdf
9602.T,9602,東宝,Prime/TOPIX,情報・通信業,topix500,topix500|jpx_prime150,1,1,0,0,topix500:TOPIX Mid400|jpx_prime150:constituent,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv|https://www.jpx.co.jp/automation/markets/indices/jpx-prime150/files/jpxprime150weight_j.csv
9616.T,9616,共立メンテナンス,Prime/TOPIX,サービス業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
9627.T,9627,アインホールディングス,Prime/TOPIX,小売業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
9684.T,9684,スクウェア・エニックス・ホールディングス,Prime/TOPIX,情報・通信業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
9697.T,9697,カプコン,Prime/TOPIX,情報・通信業,topix500,topix500|jpx_prime150,1,1,0,0,topix500:TOPIX Mid400|jpx_prime150:constituent,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv|https://www.jpx.co.jp/automation/markets/indices/jpx-prime150/files/jpxprime150weight_j.csv
9706.T,9706,日本空港ビルデング,Prime/TOPIX,不動産業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
9735.T,9735,セコム,Prime/TOPIX,サービス業,topix500,topix500|jpx_prime150,1,1,0,0,topix500:TOPIX Large70|jpx_prime150:constituent,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv|https://www.jpx.co.jp/automation/markets/indices/jpx-prime150/files/jpxprime150weight_j.csv
9744.T,9744,メイテックグループホールディングス,Prime/TOPIX,サービス業,topix500,topix500|jpx_prime150,1,1,0,0,topix500:TOPIX Mid400|jpx_prime150:constituent,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv|https://www.jpx.co.jp/automation/markets/indices/jpx-prime150/files/jpxprime150weight_j.csv
9759.T,9759,ＮＳＤ,Prime/TOPIX,情報・通信業,topix500,topix500|jpx_prime150,1,1,0,0,topix500:TOPIX Mid400|jpx_prime150:constituent,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv|https://www.jpx.co.jp/automation/markets/indices/jpx-prime150/files/jpxprime150weight_j.csv
9766.T,9766,コナミグループ,Prime/TOPIX,情報・通信業,topix500,topix500|jpx_prime150,1,1,0,0,topix500:TOPIX Mid400|jpx_prime150:constituent,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv|https://www.jpx.co.jp/automation/markets/indices/jpx-prime150/files/jpxprime150weight_j.csv
9831.T,9831,ヤマダホールディングス,Prime/TOPIX,小売業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
9843.T,9843,ニトリホールディングス,Prime/TOPIX,小売業,topix500,topix500|jpx_prime150,1,1,0,0,topix500:TOPIX Mid400|jpx_prime150:constituent,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv|https://www.jpx.co.jp/automation/markets/indices/jpx-prime150/files/jpxprime150weight_j.csv
9861.T,9861,吉野家ホールディングス,Prime/TOPIX,小売業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
9934.T,9934,因幡電機産業,Prime/TOPIX,卸売業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
9962.T,9962,ミスミグループ本社,Prime/TOPIX,卸売業,topix500,topix500,1,0,0,0,topix500:TOPIX Mid400,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv
9983.T,9983,ファーストリテイリング,Prime/TOPIX,小売業,topix500,topix500|jpx_prime150,1,1,0,0,topix500:TOPIX Core30|jpx_prime150:constituent,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv|https://www.jpx.co.jp/automation/markets/indices/jpx-prime150/files/jpxprime150weight_j.csv
9984.T,9984,ソフトバンクグループ,Prime/TOPIX,情報・通信業,topix500,topix500|jpx_prime150,1,1,0,0,topix500:TOPIX Core30|jpx_prime150:constituent,https://www.jpx.co.jp/automation/markets/indices/topix/files/topixweight_j.csv|https://www.jpx.co.jp/automation/markets/indices/jpx-prime150/files/jpxprime150weight_j.csv
